0.161911408125881,0.226129074417793,0.0726589301963503,0.17572720193303,0.270334758138565,0.0932386271883802
0.0189476041566568,0.0827410798350381,0.614024490211826,0.00822575629555461,0.0659440185151431,0.210117050985781
0.110592378438304,0.135739353090953,0.10612425800251,0.0960233225961322,0.324549731450548,0.226970956421553
0.0657237781337266,0.372619010378527,0.0302562654954595,0.0427991668984597,0.445461824437488,0.0431399546563391
0.388324837262437,0.144964631654843,0.106004188220108,0.0842920679686427,0.231071442938548,0.0453428319554218
0.57501047228297,0.0475601026877313,0.108740588213789,0.099852117941354,0.0758100884947297,0.0930266303794265
0.0913889568202079,0.255271700208972,0.164045854734441,0.317398772189944,0.10172481286523,0.0701699031812058
0.0426010848354999,0.186031950651394,0.138054970867641,0.129461380562971,0.444798197798069,0.0590524152844246
0.200955612171984,0.049329954163955,0.115701997918903,0.226827143080353,0.275209217967328,0.131976074697477
0.505383160626698,0.102330529877162,0.0221576791594484,0.188059602115153,0.163113325819236,0.0189557024023027
0.0705478844053314,0.526721295961597,0.0770321184681693,0.0918812266955664,0.167917165028359,0.0659003094409772
0.1344736673815,0.222450954817137,0.254303989147761,0.0583792867374776,0.22161467303211,0.108777428884014
0.200198855766923,0.139801087761768,0.269522108199729,0.086912676904802,0.111420415810131,0.192144855556647
0.15745850294479,0.137519091650257,0.306160218043898,0.027343093325742,0.109601682067122,0.26191741196819
0.0697067723966306,0.0427785003125484,0.0334452500380446,0.166440571815308,0.272753144849933,0.414875760587536
0.254602413206013,0.180432603584848,0.0781383179572347,0.165796481653617,0.287606856842014,0.0334233267562738
0.353054023253987,0.210876427255406,0.077100821872157,0.0919631737218469,0.168066926985512,0.0989386269110917
0.178362284037141,0.295053010451962,0.168651012601115,0.154865456199913,0.0587887577216316,0.144279478988237
0.22285485865557,0.155622026577992,0.10000774995659,0.145122550172414,0.248059170184469,0.128333644452965
0.0813055028108459,0.118349265400161,0.263482229743048,0.141189196497876,0.282970424039482,0.112703381508587
0.216774993318142,0.177377487640135,0.0693389714681549,0.0941089042848221,0.353421309959668,0.0889783333290773
0.389362134073489,0.275934633547193,0.0597482597467052,0.0422586148507903,0.21991782824062,0.0127785295412028
0.155513003296598,0.168884926524031,0.0617478530260326,0.196401833232503,0.252375031177829,0.165077352743006
0.285168749861753,0.0589669913876047,0.134821099331639,0.185701206871052,0.0469962487750834,0.288345703772869
0.224256316910743,0.156600680465775,0.251591661531348,0.219052764647095,0.0624047824412485,0.0860937940037907
0.0300295930909352,0.196701462000765,0.38926094162574,0.0195551990936479,0.0522565287520829,0.312196275436829
0.171733108747853,0.105391263913978,0.16479479868043,0.167748283619721,0.125994067385884,0.264338477652134
0.140454152835554,0.398150326405856,0.0646587621528052,0.0609756052729203,0.317322816533991,0.0184383367988732
0.167527282303075,0.125078431461697,0.0914625687630519,0.181822274954685,0.199373138871277,0.234736303646214
0.160348307499958,0.132626836172628,0.454853523121148,0.0696122891841133,0.0528512956176639,0.129707748404489
0.189764151590631,0.265028835543849,0.170316105625781,0.123573960990905,0.105612994615218,0.145703951633616
0.0956548124212791,0.417708877899163,0.206655493917767,0.0138422632745364,0.221940556678252,0.0441979958090022
0.0695067754473669,0.17062305500423,0.0666985833441852,0.120700388501416,0.543941167833035,0.0285300298697671
0.238798615982955,0.169232708644433,0.0366440403067299,0.103670057836912,0.404631589089698,0.0470229881392719
0.0628802566221782,0.187789445637457,0.0572164497236914,0.159240170837103,0.224500164333502,0.308373512846068
0.268457838653912,0.0555115210467996,0.253841144578868,0.116546067679094,0.0884845297888835,0.217158898252442
0.229130545638445,0.256007053762548,0.123388812542117,0.0994728416693847,0.204035696983685,0.0879650494038211
